Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.clustering,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,,DD_g1175,213,98,,ReadEL,0.000938,4.346938775510202,0.42216687422166876,0.3135544157200946,none,5,95,268,0.113899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.115048
,,,,,,,none,,DD_g1176,118,58,,ReadEL,0.001187,4.068965517241378,0.4449760765550239,0.34407416841302785,none,5,58,160,0.005304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.006695
,,,,,,,none,,DD_g1177,105,52,,ReadEL,0.000671,4.03846153846154,0.4435483870967742,0.3568570284799083,none,4,49,138,0.004329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.005211
,,,,,,,none,,DD_g1178,473,171,,ReadEL,0.00109,5.532163742690061,0.422866092404072,0.39713590291915235,none,5,208,670,0.165142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.166438
,,,,,,,none,,DD_g117,747,316,,ReadEL,0.003237,4.727848101265827,0.5070967741935484,0.2992653584736439,none,5,292,917,0.132008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.135452
,,,,,,,none,,DD_g118,1119,455,,ReadEL,0.003336,4.918681318681318,0.46158536585365856,0.31211417479075126,none,5,468,1460,0.162416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.165957
,,,,,,,none,,DD_g119,792,296,,ReadEL,0.001603,5.351351351351351,0.5169979079497908,0.29904125564751466,none,5,282,968,0.139115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.140921
,,,,,,,none,,DD_g11,760,312,,ReadEL,0.003092,4.8717948717948705,0.45036319612590797,0.31294026890660925,none,5,312,964,0.139709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.143009
,,,,,,,none,,DD_g120,874,317,,ReadEL,0.002491,5.514195583596217,0.4789053591790194,0.3024925647171973,none,5,339,1130,0.211484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.214181
,,,,,,,none,,DD_g121,782,316,,ReadEL,0.001681,4.949367088607592,0.4348686069511161,0.341745817793849,none,5,325,994,0.132637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.134521
,,,,,,,none,,DD_g122,1070,392,,ReadEL,0.00857,5.45918367346939,0.4733861834654587,0.3006558328086878,none,5,426,1400,0.227846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.236627
,,,,,,,none,,DD_g123,938,399,,ReadEL,0.002521,4.701754385964914,0.48036715961244264,0.3197431337236672,none,5,381,1181,0.191191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.193922
,,,,,,,none,,DD_g124,548,207,,ReadEL,0.001792,5.294685990338162,0.46206115515288787,0.3199107222774376,none,5,223,716,0.223993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.225983
,,,,,,,none,,DD_g125,673,243,,ReadEL,0.002023,5.539094650205761,0.47715591090805254,0.34706772618556486,none,5,252,852,0.122217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.124447
,,,,,,,none,,DD_g126,1065,363,,ReadEL,0.023769,5.86776859504132,0.4784688995215311,0.2713388345412022,none,5,406,1387,0.016759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.040739
,,,,,,,none,,DD_g127,334,119,,ReadEL,0.002509,5.613445378151258,0.4941588785046729,0.3033760056397961,none,5,130,444,0.010434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.01315
,,,,,,,none,,DD_g128,779,269,,ReadEL,0.001854,5.791821561338294,0.4792332268370607,0.27347180234069307,none,5,302,1031,0.068946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.071007
,,,,,,,none,,DD_g129,476,214,,ReadEL,0.119056,4.4485981308411215,0.38385502471169686,0.29180630622310183,none,4,239,677,0.043816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.163085
,,,,,,,none,,DD_g12,693,237,,ReadEL,0.003804,5.848101265822783,0.4837120175198467,0.26957203596521556,none,5,258,893,0.198864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.202885
,,,,,,,none,,DD_g130,550,238,,ReadEL,0.007141,4.621848739495794,0.46357615894039733,0.32839236515092235,none,5,230,698,0.053578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.060929
,,,,,,,none,,DD_g131,153,58,,ReadEL,0.000755,5.275862068965517,0.4681139755766621,0.3230585341414,none,4,57,194,0.004836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.005793
,,,,,,,none,,DD_g132,680,252,,ReadEL,0.01972,5.396825396825397,0.5397830018083183,0.2996275552402945,none,5,228,810,0.232318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.252237
,,,,,,,none,,DD_g133,805,316,,ReadEL,0.001639,5.094936708860758,0.43238866396761133,0.3161238968073912,none,5,352,1082,0.123457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.125299
,,,,,,,none,,DD_g134,393,177,,ReadEL,0.001129,4.440677966101695,0.4714016341923319,0.370970072553195,none,5,160,495,0.081321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.082657
,,,,,,,none,,DD_g135,878,296,,ReadEL,0.003495,5.932432432432434,0.48433284913882546,0.30670818659660976,none,5,308,1069,0.204977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.208675
,,,,,,,none,,DD_g136,1275,534,,ReadEL,0.003301,4.775280898876398,0.47582744514689473,0.3047831309882853,none,5,521,1600,0.025567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.029081
,,,,,,,none,,DD_g137,359,158,,ReadEL,0.002074,4.544303797468355,0.4193324061196106,0.3196107226645164,none,5,171,497,0.006052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.008352
,,,,,,,none,,DD_g138,258,102,,ReadEL,0.000965,5.058823529411764,0.5,0.32298892203634405,none,5,99,321,0.044557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.045766
,,,,,,,none,,DD_g139,914,364,,ReadEL,0.002844,5.021978021978023,0.46237599806436,0.3159389725339319,none,5,373,1179,0.010133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.013191
,,,,,,,none,,DD_g13,727,315,,ReadEL,0.013363,4.61587301587301,0.45388188453881884,0.33937000914609516,none,5,321,971,0.082795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.096363
,,,,,,,none,,DD_g140,1354,560,,ReadEL,0.013905,4.835714285714286,0.4387312186978297,0.349080646584871,none,5,569,1734,0.100562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.114667
,,,,,,,none,,DD_g141,881,322,,ReadEL,0.001897,5.472049689440993,0.4617992766726944,0.3173882582306344,none,5,353,1161,0.13667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.138777
,,,,,,,none,,DD_g142,644,288,,ReadEL,0.001349,4.472222222222222,0.4090909090909091,0.3317552844211618,none,5,302,877,0.099182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.100737
,,,,,,,none,,DD_g143,1043,414,,ReadEL,0.176393,5.038647342995162,0.4723216165017891,0.3205500115516765,none,5,432,1381,0.096373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.272977
,,,,,,,none,,DD_g144,756,288,,ReadEL,0.001592,5.249999999999998,0.4803038829487901,0.2936242601955523,none,5,315,1024,0.071874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.073667
,,,,,,,none,,DD_g145,1159,404,,ReadEL,0.003765,5.737623762376235,0.5025760345687219,0.28161910059682227,none,5,411,1430,0.211536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.215513
,,,,,,,none,,DD_g146,752,327,,ReadEL,0.006227,4.599388379204894,0.47540983606557374,0.34240213751095167,none,5,311,952,0.174589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.181023
,,,,,,,none,,DD_g147,316,99,,ReadEL,0.005411,6.383838383838386,0.545603495357728,0.25486013099266175,none,5,100,379,0.056697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.062319
,,,,,,,none,,DD_g148,968,334,,ReadEL,0.003362,5.796407185628741,0.4748625294579733,0.28333146653232605,none,5,378,1270,0.244348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.247923
,,,,,,,none,,DD_g149,1249,406,,ReadEL,0.005177,6.152709359605909,0.44146445295870584,0.28238147946621145,none,5,510,1713,0.015413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.020784
,,,,,,,none,,DD_g14,765,277,,ReadEL,0.001871,5.5234657039711195,0.4845605700712589,0.27935001286881506,none,5,290,979,0.197028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.199115
,,,,,,,none,,DD_g150,745,310,,ReadEL,0.002233,4.806451612903223,0.4664546899841017,0.29432448666408373,none,5,307,954,0.071659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.074096
,,,,,,,none,,DD_g151,622,241,,ReadEL,0.01506,5.161825726141078,0.5231243576567317,0.3214322975898322,none,5,232,791,0.175595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.190901
,,,,,,,none,,DD_g152,883,405,,ReadEL,0.01848,4.36049382716049,0.44143104443162146,0.36033075769799255,none,5,387,1145,0.470053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.488744
,,,,,,,none,,DD_g153,793,292,,ReadEL,0.018715,5.4315068493150696,0.4802494802494803,0.2788695785112313,none,5,306,1025,0.007121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.026043
,,,,,,,none,,DD_g154,646,278,,ReadEL,0.003097,4.647482014388489,0.42500944465432566,0.3117452135672708,none,5,297,879,0.026968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.030276
,,,,,,,none,,DD_g155,1393,580,,ReadEL,0.035366,4.803448275862069,0.44146134239592183,0.2963919294865829,none,5,604,1825,0.047889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.083465
,,,,,,,none,,DD_g156,640,272,,ReadEL,0.091456,4.705882352941178,0.47144456886898095,0.3199814772083809,none,5,261,796,0.056879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.148552
,,,,,,,none,,DD_g157,466,208,,ReadEL,0.006031,4.480769230769228,0.45592212006489996,0.3304862392154314,none,5,203,602,0.117197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.123436
,,,,,,,none,,DD_g158,927,383,,ReadEL,0.136944,4.840731070496084,0.445581627558662,0.3155480951863183,none,5,395,1206,0.01906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.15621
,,,,,,,none,,DD_g159,1998,729,,ReadEL,0.003154,5.481481481481483,0.4509127789046653,0.28781634634499886,none,5,809,2613,0.231159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.234525
,,,,,,,none,,DD_g15,496,224,,ReadEL,0.001208,4.42857142857143,0.438753959873284,0.2974125048279337,none,4,226,660,0.105189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.106597
,,,,,,,none,,DD_g160,1539,660,,ReadEL,0.003016,4.663636363636357,0.41763779527559053,0.31512655249823074,none,5,697,2049,0.012324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.015552
,,,,,,,none,,DD_g161,969,410,,ReadEL,0.009878,4.726829268292682,0.45153608001905216,0.35864284779409117,none,5,423,1280,0.008615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.018697
,,,,,,,none,,DD_g162,740,295,,ReadEL,0.001645,5.016949152542375,0.4716867469879518,0.3064450128282565,none,5,306,975,0.209957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.211821
,,,,,,,none,,DD_g163,1115,419,,ReadEL,0.056344,5.322195704057275,0.43976696109753804,0.29112565731188234,none,5,486,1531,0.049691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.10625
,,,,,,,none,,DD_g164,935,402,,ReadEL,0.002173,4.651741293532338,0.48416751787538304,0.34002863997506383,none,5,383,1185,0.196563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.198939
,,,,,,,none,,DD_g165,805,309,,ReadEL,0.204885,5.210355987055017,0.47063492063492063,0.3056846440237061,none,5,335,1078,0.093991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.299097
,,,,,,,none,,DD_g166,1596,553,,ReadEL,0.021457,5.772151898734176,0.4958619058879168,0.30253270355136547,none,5,575,1985,0.0668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.088481
,,,,,,,none,,DD_g167,1259,411,,ReadEL,0.020454,6.126520681265205,0.47309833024118736,0.26801432574158984,none,5,482,1670,0.192145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.212831
,,,,,,,none,,DD_g168,316,124,,ReadEL,0.002221,5.096774193548384,0.4258741258741259,0.2911437149250563,none,4,154,472,0.104662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.107095
,,,,,,,none,,DD_g169,601,230,,ReadEL,0.141758,5.2260869565217405,0.4831858407079646,0.3019505261522386,none,5,230,756,0.008284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.150249
,,,,,,,none,,DD_g16,1008,452,,ReadEL,0.002056,4.460176991150441,0.4180080482897384,0.3298735854745241,none,5,471,1368,0.050896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.053151
,,,,,,,none,,DD_g170,778,267,,ReadEL,0.002185,5.827715355805243,0.47155255544840885,0.29460467063591766,none,5,293,995,0.072746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.075129
,,,,,,,none,,DD_g171,715,323,,ReadEL,0.001578,4.427244582043346,0.4160028964518465,0.3141930688919202,none,5,322,922,0.122276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.124054
,,,,,,,none,,DD_g172,308,129,,ReadEL,0.002455,4.775193798449613,0.48306997742663654,0.3375104167987284,none,5,125,398,0.159565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.162223
,,,,,,,none,,DD_g173,762,269,,ReadEL,0.001776,5.665427509293678,0.4684661957618567,0.3083521354835567,none,5,310,1022,0.14536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.147344
,,,,,,,none,,DD_g174,228,118,,ReadEL,0.000903,3.864406779661015,0.3810160427807487,0.32961520650872467,none,4,121,325,0.084602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,CalcStats,0.085717
